,id,title,title_original,genres,director,keywords,cast
702,53348,El fugitivo,The Fugitive,"['Aventura', 'Acción', 'Suspense', 'Crimen', 'Misterio']",['Andrew Davis'],"['chicago', 'surgeon', 'death sentence', 'doomed man', 'chase', 'remake', 'betrayal', 'on the run', 'escape', 'fugitive', 'based on tv series', 'u.s. marshal', 'police corruption', 'doctor', 'home invasion', 'disguise', 'one armed man', 'framed for murder', 'flashback', 'manhunt']","['Harrison Ford', 'Tommy Lee Jones', 'Sela Ward', 'Julianne Moore', 'Joe Pantoliano']"
703,53384,Amenaza de Tormenta,The Gathering Storm,"['Drama', 'Historia']",['Richard Loncraine'],"['world war ii', 'biography', 'history', 'british prime minister', 'british history']","['Albert Finney', 'Vanessa Redgrave', 'Jim Broadbent', 'Linus Roache', 'Lena Headey']"
704,53384,Amenaza de Tormenta,The Gathering Storm,"['Drama', 'Historia']",['Richard Loncraine'],"['world war ii', 'biography', 'history', 'british prime minister', 'british history']","['Albert Finney', 'Vanessa Redgrave', 'Jim Broadbent', 'Linus Roache', 'Lena Headey']"
705,53468,,,[],[],[],[]
706,53468,The Golden Compass,The Golden Compass,[],[],[],[]
707,53562,The Greatest Silence: Rape in the Congo,The Greatest Silence: Rape in the Congo,[],[],[],[]
708,53562,The Greatest Silence: Rape in the Congo,The Greatest Silence: Rape in the Congo,[],[],[],[]
709,53562,The Greatest Silence: Rape in the Congo,The Greatest Silence: Rape in the Congo,[],[],[],[]
710,53697,The Help,The Help,[],[],[],[]
711,53697,The Help,The Help,[],[],[],[]
712,53801,The Human Contract,The Human Contract,[],[],[],[]
713,53801,The Human Contract,The Human Contract,[],[],[],[]
714,53816,The Hunger Games,The Hunger Games,[],[],[],[]
715,53816,The Hunger Games,The Hunger Games,[],[],[],[]
716,53852,The Ides of March,The Ides of March,[],[],[],[]
717,53852,The Ides of March,The Ides of March,[],[],[],[]
718,53852,The Ides of March,The Ides of March,[],[],[],[]
719,53912,The Intern,The Intern,[],[],[],[]
720,53912,The Intern,The Intern,[],[],[],[]
721,53943,The Iron Giant,The Iron Giant,[],[],[],[]
722,53943,The Iron Giant,The Iron Giant,[],[],[],[]
723,54061,The King's Speech,The King's Speech,[],[],[],[]
724,54061,The King's Speech,The King's Speech,[],[],[],[]
725,54109,The Laramie Project,The Laramie Project,[],[],[],[]
