,Unnamed: 0,id,title,title_original,genres,director,keywords,cast,genre_empty
532,532,46400,Rustlers' Rhapsody,Rustlers' Rhapsody,"['Acción', 'Comedia', 'Western']",['Hugh Wilson'],['singing cowboy'],"['Tom Berenger', 'G. W. Bailey', 'Andy Griffith', 'Patrick Wayne', 'Marilu Henner']",32
533,533,46428,S.O.S Mulheres ao Mar,S.O.S Mulheres ao Mar,"['Romance', 'Comedia']","[""Cris D'amato""]","['brazilian', 'romantic comedy', 'romance']","['Giovanna Antonelli', 'Reynaldo Gianecchini', 'Fabiula Nascimento', 'Emanuelle Araújo', 'Thalita Carauta']",22
568,568,48579,El expreso de Chicago,Silver Streak,"['Comedia', 'Crimen', 'Romance', 'Suspense']",['Arthur Hiller'],"['sex', 'kansas', 'two man army', 'theft', 'false accusations', 'richard pryor', 'semiautomatic pistol', 'sleeping car']","['Gene Wilder', 'Jill Clayburgh', 'Richard Pryor', 'Patrick McGoohan', 'Ned Beatty']",44
569,569,48666,Simbad: La leyenda de los siete mares,Sinbad: Legend of the Seven Seas,"['Familia', 'Animación', 'Aventura', 'Comedia']","['Tim Johnson', 'Patrick Gilmore']","['prince', 'water monster', 'goddess', 'sailor', 'arabian nights']","['Brad Pitt', 'Catherine Zeta-Jones', 'Michelle Pfeiffer', 'Joseph Fiennes', 'Dennis Haysbert']",47
570,570,48878,Sleepers,Sleepers,"['Crimen', 'Drama', 'Suspense']",['Barry Levinson'],"['child abuse', 'sadistic', 'sexual abuse', 'pastor', 'repayment', 'juvenile prison', 'court case', 'pub', 'court', 'juvenile delinquent', 'child']","['Robert De Niro', 'Brad Pitt', 'Kevin Bacon', 'Jason Patric', 'Ron Eldard']",31
571,571,49150,Socios por accidente 2,Socios por accidente 2,['Comedia'],"['Nicanor Loreti', 'Fabián Forte']",[],"['Peter Alfonso', 'José María Listorti', 'Luz Cipriota']",11
572,572,49161,La bala del asesino,Assassin's Bullet,"['Acción', 'Suspense']",['Isaac Florentine'],"['muslim', 'psychoanalysis', 'christian', 'bulgaria', 'serial killer', 'belly dancer', 'former fbi']","['Christian Slater', 'Donald Sutherland', 'Elika Portnoy', 'Timothy Spall', 'Ivaylo Geraskov']",22
573,573,49181,Sola contigo,Sola contigo,"['Drama', 'Suspense']",['Alberto Lecchi'],[],"['Ariadna Gil', 'Leonardo Sbaraglia', 'Sabrina Garciarena', 'Antonio Birabent', 'Gonzalo Valenzuela']",21
574,574,49735,Space Jam,Space Jam,"['Animación', 'Comedia', 'Familia']",['Joe Pytka'],"['sport', 'basketball', 'cartoon', 'doctor', 'cartoon cat', 'basketball team', 'basketball game', 'referee', 'basketball court', 'speedy gonzales', 'cartoon chicken', 'cartoon reality crossover', 'basketball hoop', 'cartoon skunk']","['Michael Jordan', 'Wayne Knight', 'Billy West', 'Dee Bradley Baker', 'Theresa Randle']",35
575,575,49790,Sin palabras,Speechless,"['Comedia', 'Romance']",[],"['politics', 'love', 'speech writer']",[],22
609,609,51912,El hombre más enfadado de Brooklyn,The Angriest Man in Brooklyn,"['Drama', 'Comedia']",['Phil Alden Robinson'],"['dark comedy', 'doctor']","['Robin Williams', 'Mila Kunis', 'Peter Dinklage', 'Melissa Leo', 'James Earl Jones']",20
610,610,51941,The Architect,The Architect,['Drama'],['Matt Tauber'],['independent film'],"['Anthony LaPaglia', 'Viola Davis', 'Isabella Rossellini', 'Hayden Panettiere', 'Sebastian Stan']",9
611,611,51980,Caza al terrorista,The Assignment,"['Suspense', 'Acción', 'Crimen', 'Misterio']",['Christian Duguay'],"['terrorist', 'naval officer']","['Aidan Quinn', 'Donald Sutherland', 'Ben Kingsley', 'Claudia Ferri', 'Céline Bonnier']",44
612,612,52040,El gran golpe,The Bank Job,"['Suspense', 'Crimen', 'Drama']",['Roger Donaldson'],"['infidelity', 'subway', 'car dealer', 'vault', 'mannequin', 'bahamas', 'strip club', 'wife', 'offer', 'photography', 'london underground', 'based on a true story', 'extortion', 'police corruption', 'double cross', 'walkie talkie', 'cult film', 'railway station', 'jackhammer', 'political corruption', 'bank heist', 'cabinet officer']","['Jason Statham', 'Saffron Burrows', 'Stephen Campbell Moore', 'Daniel Mays', 'James Faulkner']",31
613,613,52067,The Battle of Shaker Heights,The Battle of Shaker Heights,"['Comedia', 'Drama', 'Romance']","['Kyle Rankin', 'Efram Potelle']","['fantasy', 'enemy', 'sister', 'high school', 'battlefield', 'bully', 'teenager', 'strategy', 'addict']","['Shia LaBeouf', 'Elden Henson', 'Amy Smart', 'Billy Kay', 'Kathleen Quinlan']",31
614,614,52122,El exótico Hotel Marigold,The Best Exotic Marigold Hotel,"['Drama', 'Comedia']",['John Madden'],"['holiday', 'hotel', 'based on novel or book', 'asia', 'operation', 'married couple', 'racist', 'india', 'ensemble cast', 'elderly', 'jaipur india', 'personal growth', 'outsourcing']","['Bill Nighy', 'Maggie Smith', 'Tom Wilkinson', 'Judi Dench', 'Dev Patel']",20
615,615,52193,La gran boda,The Big Wedding,['Comedia'],['Justin Zackham'],"['adoption', 'wife', 'marriage', 'wedding', 'divorce', 'family', 'biological mother', 'husband']","['Robert De Niro', 'Diane Keaton', 'Katherine Heigl', 'Amanda Seyfried', 'Topher Grace']",11
616,616,52232,The Black Rider: Revelation Road,The Black Rider: Revelation Road,"['Acción', 'Drama', 'Fantasía', 'Suspense']",[],[],[],43
647,647,53189,A todo gas: Tokyo Race,The Fast and the Furious: Tokyo Drift,"['Acción', 'Crimen', 'Drama', 'Suspense']",['Justin Lin'],"['car race', 'car journey', 'car mechanic', 'car garage', 'auto-tuning', 'drifting', 'car', 'automobile racing']","['Lucas Black', 'Nathalie Kelley', 'Sung Kang', 'Shad Moss', 'Brian Tee']",41
648,648,53251,Eternamente comprometidos,The Five-Year Engagement,"['Romance', 'Comedia']",['Nicholas Stoller'],"['sex', 'san francisco', 'restaurant', 'frustration', 'chase', 'offer', 'engagement', 'love', 'psychologist', 'wedding', 'proposal', 'chef', 'ceremony', 'englishwoman', 'ring', 'unemployed']","['Jason Segel', 'Emily Blunt', 'Chris Pratt', 'Alison Brie', 'Rhys Ifans']",22
649,649,53290,El extranjero,The Foreigner,"['Acción', 'Suspense']",['Michael Oblowitz'],"['assassin', 'van', 'package']","['Steven Seagal', 'Jeffrey Pierce', 'Max Ryan', 'Harry Van Gorkum', 'Anna-Louise Plowman']",22
650,650,53303,La fuente de la vida,The Fountain,"['Drama', 'Aventura', 'Ciencia ficción', 'Romance']",['Darren Aronofsky'],"['brain tumor', 'operation', 'queen', ""love of one's life"", 'fountain', 'surgeon', 'tree', 'dying and death', 'transience', 'immortality', 'maya civilization', 'monkey', 'conquest']","['Hugh Jackman', 'Rachel Weisz', 'Ellen Burstyn', 'Mark Margolis', 'Stephen McHattie']",51
651,651,53331,"The French Connection, contra el imperio de la droga",The French Connection,"['Acción', 'Crimen', 'Suspense']",['William Friedkin'],"['police brutality', 'marseille', 'night life', 'attempted murder', 'drug dealer', 'drug mule', 'gangster', 'drug smuggle', 'undercover agent', 'hijacking of train', 'herion']","['Gene Hackman', 'Fernando Rey', 'Roy Scheider', 'Tony Lo Bianco', 'Marcel Bozzuffi']",32
652,652,53357,La furia,The Fury,"['Terror', 'Ciencia ficción', 'Suspense']",['Brian De Palma'],"['middle east', 'hotel', 'based on novel or book', 'beach', 'parent child relationship', 'telepathy', 'kidnapping', 'intelligence', 'telekinesis', 'shootout', 'psychic', 'violence', 'amusement park', 'government agent', 'levitation']","['Kirk Douglas', 'John Cassavetes', 'Charles Durning', 'Amy Irving', 'James Belushi']",41
653,653,53404,El fantasma y la señora Muir,The Ghost and Mrs. Muir,"['Fantasía', 'Romance', 'Misterio']",['Joseph L. Mankiewicz'],"['sea', 'captain', 'book', 'bedroom', 'widow', 'cottage', 'dog', 'seaside', 'ghost', ""children's book"", 'solitude', 'cad']","['Gene Tierney', 'Rex Harrison', 'George Sanders', 'Edna Best', 'Vanessa Brown']",35
686,686,54822,Soldado de la noche,The Night Crew,"['Suspense', 'Acción', 'Misterio']",['Christian Sesma'],"['bounty hunter', 'motel', 'crew', 'survival', 'fugitive', 'desert', 'savage', 'hard up', 'horde']","['Jason Mewes', 'Danny Trejo', 'Chasty Ballesteros', 'Luke Goss', 'Bokeem Woodbine']",34
687,687,54837,Un amor con siete vidas,The Nine Lives of Christmas,"['Drama', 'Romance', 'Comedia']",['Mark Jean'],"['cat', 'christmas']","['Brandon Routh', 'Kimberly Sustad', 'Chelsea Hobbs', 'Gregory Harrison', 'Alison Araya']",31
688,688,54857,Código de defensa,The Numbers Station,"['Acción', 'Suspense']",['Kasper Barfoed'],[],"['John Cusack', 'Malin Åkerman', 'Hannah Murray', 'Liam Cunningham', 'Lucy Griffiths']",22
689,689,54897,La profecía,The Omen,"['Drama', 'Terror', 'Suspense']",['John Moore'],"['monk', 'prophecy', 'parent child relationship', 'ambassador', 'nanny', ""devil's son"", 'birthmark', 'omen', 'animal attack', 'photography', 'murder', 'hospital', 'pentagram', 'cowardliness', 'church', 'demon', 'death', 'archaeologist', 'good and bad', 'catholicism', 'catholic priest']","['Liev Schreiber', 'Julia Stiles', 'Seamus Davey-Fitzpatrick', 'David Thewlis', 'Pete Postlethwaite']",31
691,691,55069,Las ventajas de ser un marginado,The Perks of Being a Wallflower,['Drama'],['Stephen Chbosky'],"['shyness', 'based on novel or book', 'secret', 'narration', 'kiss', 'freshman', 'coming of age', 'teenage boy', 'high school student', 'first love', 'aunt nephew relationship', 'lgbt', 'santa hat', 'lgbt teen', 'aunt nephew incest', 'based on young adult novel']","['Logan Lerman', 'Emma Watson', 'Ezra Miller', 'Paul Rudd', 'Nina Dobrev']",9
693,693,55158,The Possession (El origen del mal),The Possession,"['Terror', 'Suspense']",['Ole Bornedal'],[],"['Jeffrey Dean Morgan', 'Natasha Calis', 'Madison Davenport', 'Kyra Sedgwick', 'Rob LaBelle']",22
694,694,55274,The Quest: En busca de la ciudad perdida,The Quest,"['Acción', 'Aventura']",['Jean-Claude Van Damme'],"['new york', 'bare knuckle boxing', 'himalaya', 'island', 'thailand', 'street artist', 'muay thai', 'kick boxing']","['Jean-Claude Van Damme', 'Roger Moore', 'James Remar', 'Jack McGee', 'Louis Mandylor']",22
695,695,55285,El hombre tranquilo,The Quiet Man,"['Comedia', 'Drama', 'Romance']",[],"['countryside', 'boxer', 'widow', 'beer', 'brother', 'pub', 'love', 'rural setting', 'irish', 'cottage', 'train', 'ireland', 'fiery redhead']",[],31
727,727,57271,Venganza Movie (Por mi hija mato),Tooken,"['Acción', 'Comedia']",['John Asher'],"['cia', 'mobster', 'spoof', 'dog', 'agent', 'taken']","['Lee Tergesen', 'Lauren Stamile', 'Reno Wilson', 'Donnie Wahlberg', 'Jenny McCarthy']",21
729,729,57319,Tora! Tora! Tora!,Tora! Tora! Tora!,"['Drama', 'Historia', 'Bélica']","['Richard Fleischer', 'Kinji Fukasaku', 'Toshio Masuda']","['japan', 'world war ii', 'pearl harbor', 'soldier', 'imperial japan']","['Martin Balsam', 'Sô Yamamura', 'Joseph Cotten', 'Tatsuya Mihashi', 'E.G. Marshall']",31
731,731,57395,Todas las mañanas del mundo,Tous les matins du monde,"['Drama', 'Historia', 'Música', 'Romance']",['Alain Corneau'],"['orchestra', 'violin', '17th century', 'viola', 'instrument maker']","['Jean-Pierre Marielle', 'Gérard Depardieu', 'Anne Brochet', 'Guillaume Depardieu', 'Carole Richert']",42
732,732,57417,Toy Story,Toy Story,"['Animación', 'Comedia', 'Familia']",['John Lasseter'],"['martial arts', 'jealousy', 'toy', 'boy', 'friendship', 'bullying', 'elementary school', 'friends', 'rivalry', 'rescue', 'mission', 'walkie talkie', 'boy next door', 'new toy', 'neighborhood', 'toy comes to life', 'resourcefulness']","['Tom Hanks', 'Tim Allen', 'Don Rickles', 'Jim Varney', 'Wallace Shawn']",35
733,733,57596,Transformers,Transformers,"['Aventura', 'Ciencia ficción', 'Acción']",['Michael Bay'],"['destroy', 'transformation', 'alien', 'based on toy', 'transformers', 'robot', 'duringcreditsstinger', 'teenage hero']","['Shia LaBeouf', 'Josh Duhamel', 'Megan Fox', 'Rachael Taylor', 'Tyrese Gibson']",41
734,734,57598,Transformers: La era de la extinción,Transformers: Age of Extinction,"['Ciencia ficción', 'Acción', 'Aventura']",['Michael Bay'],"['sequel', 'alien', 'transformers', 'giant robot', 'robot', 'imax', 'transforming robot']","['Mark Wahlberg', 'Stanley Tucci', 'Kelsey Grammer', 'Nicola Peltz', 'Jack Reynor']",41
735,735,57599,Transformers: El lado oscuro de la Luna,Transformers: Dark of the Moon,"['Acción', 'Ciencia ficción', 'Aventura']",[],"['moon', 'spacecraft', 'traitor', 'bodyguard', 'alien planet', 'based on cartoon', 'transformers', 'giant robot', 'sabotage', 'word domination', 'commando', 'duringcreditsstinger']",[],41
767,767,60703,Bienvenido a la jungla,Welcome to the Jungle,['Comedia'],['Rob Meltzer'],[],"['Jean-Claude Van Damme', 'Adam Brody', 'Rob Huebel', 'Kristen Schaal', 'Megan Boone']",11
768,768,60776,Qué esperar cuando estás esperando,What to Expect When You're Expecting,"['Romance', 'Comedia', 'Drama']",['Kirk Jones'],"['based on novel or book', 'adoption', 'pregnant', 'miscarriage', 'expectant father', 'pregnant wife', 'vomiting', 'expecting twins', 'open air cinema', 'giving birth']","['Cameron Diaz', 'Jennifer Lopez', 'Elizabeth Banks', 'Anna Kendrick', 'Brooklyn Decker']",31
769,769,60836,Cuando los mundos chocan,When Worlds Collide,['Ciencia ficción'],['Rudolph Maté'],"['space travel', 'rocket', 'destruction of earth']","['Richard Derr', 'Barbara Rush', 'Larry Keating', 'John Hoyt', 'Frank Cady']",19
770,770,60902,White Light/Black Rain: The Destruction of Hiroshima and Nagasaki,White Light/Black Rain: The Destruction of Hiroshima and Nagasaki,['Documental'],['Steven Okazaki'],"['japan', 'atomic bomb', 'world war ii', 'war']","['Harold Agnew', 'Shuntaro Hida', 'Kiyoko Imori']",14
771,771,60934,Whitney,Whitney,"['Romance', 'Drama', 'Música']",['Angela Bassett'],"['biography', 'rhythm and blues', 'crack cocaine', 'woman director', 'lifetime']","['Yaya DaCosta', 'Arlen Escarpeta', 'Yolanda Ross', 'Mark Rolston', 'Suzzanne Douglas']",30
772,772,61310,Guerra mundial Z,World War Z,"['Acción', 'Drama', 'Terror', 'Ciencia ficción', 'Suspense']",['Marc Forster'],"['philadelphia', 'new jersey', 'based on novel or book', 'jerusalem', 'dystopia', 'apocalypse', 'zombie', 'south korea', 'nuclear weapons', 'multiple perspectives', 'zombie apocalypse']","['Brad Pitt', 'Mireille Enos', 'Abigail Hargrove', 'Sterling Jerins', 'James Badge Dale']",60
773,773,61339,Wrong Cops,Wrong Cops,"['Comedia', 'Crimen', 'Misterio']",['Quentin Dupieux'],[],"['Mark Burnham', 'Eric Judor', 'Steve Little', 'Marilyn Manson', 'Grace Zabriskie']",33
774,774,61347,A un paso de la muerte,Wrong Turn at Tahoe,"['Acción', 'Crimen', 'Drama', 'Suspense']",['Franck Khalfoun'],"['bodyguard', 'revenge', 'gunfight', 'drug lord', 'gun shot']","['Cuba Gooding Jr.', 'Harvey Keitel', 'Alex Meneses', 'Miguel Ferrer', 'Louis Mandylor']",41
805,805,65186,The Confirmation,The Confirmation,['Drama'],['Bob Nelson'],[],"['Clive Owen', 'Jaeden Lieberher', 'Maria Bello', 'Tim Blake Nelson', 'Patton Oswalt']",9
806,806,65225,Arma perfecta,The Perfect Weapon,"['Acción', 'Drama']",['Mark DiSalle'],[],"['Jeff Speakman', 'John Dye', 'Mako', 'James Hong', 'Mariska Hargitay']",19
807,807,65231,Capitán América: Civil War,Captain America: Civil War,"['Aventura', 'Acción', 'Ciencia ficción']","['Anthony Russo', 'Joe Russo']","['civil war', 'war', 'sequel', 'superhero', 'based on comic', 'imax', 'aftercreditsstinger', 'duringcreditsstinger', 'marvel cinematic universe', '3d']","['Chris Evans', 'Robert Downey Jr.', 'Sebastian Stan', 'Scarlett Johansson', 'Jeremy Renner']",41
808,808,65238,Lamb,Lamb,['Drama'],['Ross Partridge'],[],"['Oona Laurence', 'Ross Partridge', 'Jess Weixler', 'Scoot McNairy', 'Lindsay Pulsipher']",9
809,809,65245,The Million Dollar Duck,The Million Dollar Duck,['Documental'],['Brian Golden Davis'],[],"['Adam Grimm', 'Rob McBroom', 'Dee Dee Murry', 'Dee Dee Murry', 'Rebekah Nastav']",14
811,811,65659,Rise of the Legend,黄飞鸿之英雄有梦,"['Acción', 'Drama']",['Roy Chow Hin-Yeung'],"['martial arts', 'kung fu', 'wu shu', 'huang feihong']","['Eddie Peng', 'AngelaBaby', 'Sammo Hung', 'Tony Leung Ka-Fai', 'Jing Boran']",19
812,812,65740,Snowtime!,La guerre des tuques 3D,"['Animación', 'Familia', 'Comedia']","['François Brisson', 'Jean-François Pouliot']","['small town', 'winter', 'ice', 'remake', 'tragedy', 'snow', 'dog', 'kids', 'snowball fight']","['Mariloup Wolfe', 'Sophie Cadieux', 'Hélène Bourgeois Leclerc', ""Nicholas Savard L'Herbier"", 'Anne Casabonne']",35
813,813,65750,The American Side,The American Side,"['Misterio', 'Drama', 'Suspense']",['Jenna Ricker'],"['niagara falls', 'conspiracy theory', 'woman director', 'film noir', 'nikola tesla']","['Greg Stuhr', 'Alicja Bachleda-Curuś', 'Camilla Belle', 'Matthew Broderick', 'Robert Forster']",33
845,845,68610,Wiener Dog Internationals,Wiener Dog Internationals,['Comedia'],['Kevan Peterson'],['dog'],"['Morgan Fairchild', 'Jason London', 'Bryan Batt', 'Julian Feder', 'Caitlin Carmichael']",11
846,846,68631,Goat,Goat,['Drama'],['Andrew Neel'],"['sibling relationship', 'college', 'based on a true story', 'hazing', 'student', 'fraternity']","['Ben Schnetzer', 'Nick Jonas', 'Austin Lyon', 'Virginia Gardner', 'Danny Flaherty']",9
847,847,68638,Escuadrón suicida,Suicide Squad,"['Acción', 'Aventura', 'Crimen', 'Fantasía', 'Ciencia ficción']",['David Ayer'],"['dc comics', 'shared universe', 'anti hero', 'secret mission', 'villain', 'superhero', 'supervillain', 'dc extended universe']","['Will Smith', 'Margot Robbie', 'Joel Kinnaman', 'Viola Davis', 'Jared Leto']",63
850,850,68840,Typhoon: Amenaza Pirata,태풍,"['Acción', 'Suspense']",['Kwak Kyung-taek'],[],"['Jang Dong-gun', 'Lee Jung-jae', 'Lee Mi-yeon', 'David Lee McInnis', 'Wook Heo']",22
851,851,68841,The Hoarder,The Hoarder,"['Suspense', 'Terror']",['Matt Winn'],"['new york', 'detective', 'smoking', 'underground', 'hamster', 'fiancé', 'chase', 'police', 'murder', 'morphine', 'marijuana', 'blood', 'pot smoking', 'dirty cop', 'new york city', 'drugs', 'foot chase', 'lock pick', 'drug addict', 'saw', 'circular saw', 'elevator shaft', 'one night', 'sprinkler system', 'elevator', 'storage unit']","['Mischa Barton', 'Robert Knepper', 'Emily Atack', 'Andrew Buckley', 'Valene Kane']",22
852,852,68842,Infierno azul,The Shallows,"['Terror', 'Drama', 'Suspense']",['Jaume Collet-Serra'],"['mexico', 'beach', 'surfer', 'island', 'animal attack', 'survival', 'young woman', 'shark', 'great white shark', 'trapped', 'animal horror', 'prey']","['Blake Lively', 'Óscar Jaenada', 'Angelo Josue Lozano Corzo', 'José Manuel Trujillo Salas', 'Brett Cullen']",31
883,883,71113,A Belle for Christmas,A Belle for Christmas,['Familia'],['Jason Dallas'],[],"['Dean Cain', 'Kristy Swanson', 'Jet Jurgensmeyer', 'Haylie Duff', 'Meyrick Murphy']",11
884,884,71118,Christmas Eve,Christmas Eve,"['Comedia', 'Familia', 'Romance']",['Mitch Davis'],"['power outage', 'stuck in elevator', 'elevator', 'christmas']","['Patrick Stewart', 'Cheryl Hines', 'Gary Cole', 'Jon Heder', 'James Roday']",33
885,885,71119,Christmas Under Wraps,Christmas Under Wraps,"['Película de TV', 'Romance']",['Peter Sullivan'],['christmas'],"['Candace Cameron Bure', ""David O'Donnell"", 'Brian Doyle-Murray', 'Robert Pine', 'Joyce Cohen']",29
886,886,71123,El movimiento,El movimiento,['Drama'],['Benjamín Naishtat'],[],"['Pablo Cedrón', 'Marcelo Pompei', 'Francisco Lumerman', 'Céline Latil']",9
887,887,71124,El rey del Once,El rey del Once,"['Comedia', 'Drama']",['Daniel Burman'],[],"['Alan Sabbagh', 'Julieta Zylberberg', 'Elvira Onetto', 'Adrián Stoppelman', 'Dan Breitman']",20
891,891,71481,El ciudadano ilustre,El ciudadano ilustre,"['Comedia', 'Drama']","['Mariano Cohn', 'Gastón Duprat']",[],"['Oscar Martínez', 'Dady Brieva', 'Andrea Frigerio', 'Belén Chavanne', 'Nora Navas']",20
929,929,74554,Rings,Rings,['Terror'],['F. Javier Gutiérrez'],"['hallucination', 'investigation', 'supernatural', 'sequel', 'suspense', 'curse', 'vhs', 'death', 'maggot', 'seven days', 'video tape']","['Matilda Anna Ingrid Lutz', 'Alex Roe', 'Johnny Galecki', 'Aimee Teegarden', 'Bonnie Morgan']",10
930,930,74557,El bebé jefazo,The Boss Baby,"['Animación', 'Comedia', 'Familia']",['Tom McGrath'],"['baby', 'family relationships', 'sibling rivalry', 'unreliable narrator', '3d', 'baby brother']","['Alec Baldwin', 'Steve Buscemi', 'Miles Bakshi', 'Jimmy Kimmel', 'Lisa Kudrow']",35
932,932,74626,Asalto en París,Bastille Day,['Acción'],['James Watkins'],"['france', 'bomb', 'cia', 'bank', 'intelligence agency', 'terrorism', 'cia agent', 'counter intelligence', 'french police']","['Idris Elba', 'Richard Madden', 'Charlotte Le Bon', 'Kelly Reilly', 'José Garcia']",10
933,933,74636,El viajante,فروشنده,"['Drama', 'Suspense']",['Asghar Farhadi'],"['rape', 'trauma', 'theatre play', 'assault', 'attack', 'apartment', 'tehran', 'death of a salesman']","['Shahab Hosseini', 'Taraneh Alidoosti', 'Babak Karimi', 'Mina Sadati', 'Mehdi Koushki']",21
934,934,74640,"Yo, Daniel Blake","I, Daniel Blake",['Drama'],['Ken Loach'],"['heart attack', 'northern england', 'single mother', 'compassion', 'carpenter', 'social services', 'welfare', 'social security', 'newcastle upon tyne', 'healthcare', 'desperate']","['Dave Johns', 'Hayley Squires', 'Dylan McKiernan', 'Briana Shann', 'Kate Rutter']",9
935,935,74642,El valle de la venganza,In a Valley of Violence,"['Crimen', 'Suspense', 'Western', 'Acción']",['Ti West'],"['civil war', 'revenge', 'murder', 'violence', 'killer', 'dog', 'cowboy']","['Ethan Hawke', 'Taissa Farmiga', 'James Ransone', 'Karen Gillan', 'John Travolta']",43
969,969,76028,Crash and Burn,Crash and Burn,['Documental'],['Seán Ó Cualáin'],"['motor sport', 'formula one']",['Tommy Byrne'],14
970,970,76032,Vipers,Vipers,"['Acción', 'Terror', 'Suspense', 'Ciencia ficción']",['Bill Corcoran'],"['snake', 'snake bite', 'killer snake', 'deadly snake']","['Tara Reid', 'Corbin Bernsen', 'Jessica Steen', 'Jonathan Scarfe', 'Genevieve Buechner']",51
971,971,76036,Monster Trucks,Monster Trucks,"['Acción', 'Comedia', 'Ciencia ficción']",['Chris Wedge'],"['monster', 'secret', 'small town', 'teenager', 'pickup truck', 'live action and animation', 'monster trucks']","['Lucas Till', 'Jane Levy', 'Amy Ryan', 'Rob Lowe', 'Danny Glover']",40
972,972,76183,Despedida de soltera,Girls Night Out,['Suspense'],['Philippe Gagnon'],"['thriller', 'henpecked husband', 'group of girls']","['Mackenzie Mauzy', 'Jacob Blair', 'Kelly Kruger', 'Katherine Barrell', 'Hannah Anderson']",12
973,973,76229,La máscara del ninja,Mask of the Ninja,"['Película de TV', 'Acción']",['Bradford May'],[],"['Casper Van Dien', 'Bellamy Young', 'Kristy Wu', 'Ron Yuan', 'Anthony Brandon Wong']",28
974,974,76261,Figuras ocultas,Hidden Figures,"['Drama', 'Historia']",['Theodore Melfi'],"['nasa', 'sexism', 'biography', 'mathematics', 'racial segregation', 'racism', 'scientist', 'space race', 'black woman', 'u.s. space program', 'discrimination', '1960s']","['Taraji P. Henson', 'Kevin Costner', 'Octavia Spencer', 'Janelle Monáe', 'Jim Parsons']",21
976,976,76464,El nacimiento de una nación,The Birth of a Nation,['Drama'],[],[],[],9
1008,1008,78522,Hell on Earth: The Fall of Syria and the Rise of ISIS,Hell on Earth: The Fall of Syria and the Rise of ISIS,['Documental'],"['Sebastian Junger', 'Nick Quested']",[],['Sebastian Junger'],14
1009,1009,78523,Izzie's Way Home,Izzie's Way Home,"['Aventura', 'Animación']",['Sasha Burrow'],"['aquarium', 'cgi', 'underwater', 'shark', 'talking fish', 'giant fish', 'sea snake', 'sea slug']","['Joey Fatone', 'Tori Spelling', 'Bonnie Dennison', 'Zack Ward', 'Tom Virtue']",25
1010,1010,78524,Kid Blue,Kid Blue,"['Comedia', 'Western']",['James Frawley'],"['horse', 'airplane']","['Dennis Hopper', 'Warren Oates', 'Peter Boyle', 'Ben Johnson', 'Lee Purcell']",22
1011,1011,78525,Dos colegas al rescate,Knutsen & Ludvigsen og den fæle Rasputin,['Animación'],"['Rasmus A. Sivertsen', 'Rune Spaans']",[],"['John Brungot', 'Hermann Sabado', 'Siri Nilsen', 'Frank Kjosås', 'Finn Schau']",13
1012,1012,78527,El pincel mágico,神笔马良,"['Fantasía', 'Animación']",['Frankie Chung'],"['magic', 'pen']",[],25
1013,1013,78528,Perros y prejuicios,Unleashing Mr. Darcy,"['Romance', 'Película de TV', 'Comedia']",['David Winning'],"['competition', 'love', 'dog', 'spaniel']","['Cindy Busby', 'Ryan Paevey', 'Frances Fisher', 'Elizabeth McLaughlin', 'Ryan Kennedy']",40
1014,1014,78530,Dirty Dancing,Dirty Dancing,"['Música', 'Drama', 'Romance', 'Película de TV']",['Wayne Blair'],"['musical', 'remake', 'catskills', '1960s', 're-imagining']","['Abigail Breslin', 'Colt Prattes', 'Sarah Hyland', 'Debra Messing', 'Bruce Greenwood']",48
1015,1015,78535,Día de patriotas,Patriots Day,"['Crimen', 'Drama', 'Suspense']",[],"['boston', 'massachusetts', 'police chief', 'terrorism', 'manhunt', 'boston marathon']",[],31
1047,1047,80452,Crónicas de un crimen,Serialized,"['Crimen', 'Drama', 'Suspense']",['Michel Poulette'],[],"['Vanessa Ray', 'Adam Korson', 'Tara Spencer-Nairn', 'Tyler Hynes', 'Meghan Heffern']",31
1048,1048,80770,Wonder Woman,Wonder Woman,"['Acción', 'Aventura', 'Fantasía', 'Bélica']",['Patty Jenkins'],"['dc comics', 'hero', 'greek mythology', 'island', 'feminism', 'empowerment', 'world war i', 'strong woman', 'superhero', 'based on comic', 'superheroine', 'female protagonist', 'woman power', 'period drama', 'super power', 'heroine', 'woman director', 'female empowerment', '1910s', 'dc extended universe']","['Gal Gadot', 'Chris Pine', 'Connie Nielsen', 'Robin Wright', 'Danny Huston']",44
1049,1049,81102,American Violence,American Violence,"['Crimen', 'Drama', 'Suspense']",['Timothy Woodward Jr.'],"['death row', 'interview', 'psychologist', 'female psychologist', 'neo-noir']","['Kaiwi Lyman', 'Bruce Dern', 'Denise Richards', 'Columbus Short', 'Rob Gronkowski']",31
1050,1050,81140,Cold War II,寒戰 II,"['Acción', 'Crimen', 'Drama']","['Longmond Leung Lok-Man', 'Sunny Luk Kim-Ching']","['police corruption', 'police convoy', 'police escort']","['Aaron Kwok', 'Tony Leung Ka-Fai', 'Charlie Yeung', 'Chow Yun-Fat', 'Eddie Peng']",29
1051,1051,81185,Salt and Fire,Salt and Fire,['Suspense'],['Werner Herzog'],"['airport', 'volcano', 'ecology', 'south america', 'environmental']","['Michael Shannon', 'Veronica Ferres', 'Gael García Bernal', 'Werner Herzog', 'Anita Briem']",12
