,Unnamed: 0,id,title,title_original,genres,director,keywords,cast,genre_empty
0,0,558,Arresto domiciliario,100 Feet,"['Terror', 'Suspense']",['Eric Red'],"['house arrest', 'haunting', 'vengeful ghost']","['Famke Janssen', 'Bobby Cannavale', 'Ed Westwick', 'Michael Paré', 'Patricia Charbonneau']",22
2,2,1179,Dos días en el valle,2 Days in the Valley,"['Comedia', 'Crimen']",['John Herzfeld'],"['detective', 'assassin', 'jealousy', 'gun', 'hostage', 'cocaine', 'hitman', 'murder', 'suicidal', 'scam', 'los angeles', 'explosion', 'argument']","['Danny Aiello', 'Greg Cruttwell', 'Jeff Daniels', 'Teri Hatcher', 'Charlize Theron']",21
4,4,1462,21 años: Richard Linklater,21 Years: Richard Linklater,['Documental'],"['Michael Dunaway', 'Tara Wood']",['movie business'],"['Joey Lauren Adams', 'Jack Black', 'Miranda Cosgrove', 'Julie Delpy', 'Jay Duplass']",14
6,6,1687,30 minutos o menos,30 Minutes or Less,"['Acción', 'Aventura', 'Comedia']",['Ruben Fleischer'],"['pizza delivery', 'adventure', 'pizza boy', 'aftercreditsstinger']","['Jesse Eisenberg', 'Danny McBride', 'Aziz Ansari', 'Bianca Kajlich', 'Nick Swardson']",33
7,7,1714,33 Postcards,33 Postcards,['Drama'],['Pauline Chan'],['woman director'],"['Guy Pearce', 'Zhu Lin', 'Claudia Karvan', 'Elaine Jin', 'Rhys Muldoon']",9
8,8,2228,7 Suns,7 soles,['Drama'],['Pedro Ultreras'],[],"['Luis Ávila', 'Evangelina Sosa', 'Thais Durazo', 'Silvia Seleny', 'Ella Quintero']",9
9,9,2261,8 millas,8 Mile,['Drama'],['Curtis Hanson'],"['individual', 'street gang', 'adolescence', 'rap music', 'hip-hop', 'rhyme battle', 'trailer park', 'ethnic stereotype', 'single', 'detroit', 'eminem']","['Eminem', 'Mekhi Phifer', 'Brittany Murphy', 'Kim Basinger', 'Michael Shannon']",9
10,10,2293,Número 9,9,"['Acción', 'Aventura', 'Animación', 'Ciencia ficción', 'Suspense']",['Shane Acker'],"['man vs machine', 'hope', 'post-apocalyptic', 'dystopia', 'friendship', 'war', 'steampunk', 'coward', 'end of world', 'rag doll']","['Christopher Plummer', 'Martin Landau', 'John C. Reilly', 'Crispin Glover', 'Jennifer Connelly']",66
11,11,2314,9/11: Explosive Evidence: Experts Speak Out,9/11: Explosive Evidence: Experts Speak Out,['Documental'],['Richard Gage'],[],[],14
12,12,2505,A Christmas Wedding,A Christmas Wedding,"['Comedia', 'Familia', 'Romance', 'Película de TV']",['Michael Zinberg'],['holiday'],"['Sarah Paulson', 'Richard Blackburn', 'Eric Mabius', 'Dean Cain']",51
13,13,2660,Ipu el loco,A Farewell to Fools,"['Comedia', 'Drama', 'Bélica']",['Bogdan Dreyer'],[],"['Gérard Depardieu', 'Harvey Keitel', 'Laura Morante', 'Bogdan Iancu', 'Alexandru Bindea']",30
14,14,2758,Wallace y Gromit: La gran excursión,A Grand Day Out,"['Aventura', 'Animación', 'Comedia', 'Ciencia ficción', 'Familia']",['Nick Park'],"['moon', 'inventor', 'missile', 'cheese', 'stop motion', 'robot', 'dog', 'ski', 'plasticine', 'clay animation']",['Peter Sallis'],66
15,15,2890,El último concierto,A Late Quartet,"['Música', 'Drama']",['Yaron Zilberman'],"['classical music', 'quartet']","['Philip Seymour Hoffman', 'Mark Ivanir', 'Catherine Keener', 'Imogen Poots', 'Christopher Walken']",19
16,16,3016,"El sueño de una noche de verano, de William Shakespeare",A Midsummer Night's Dream,"['Fantasía', 'Drama', 'Comedia', 'Romance']",['Michael Hoffman'],"['shakespeare', 'fairy', 'lover', 'promise', 'luck', 'puck']","['Rupert Everett', 'Calista Flockhart', 'Kevin Kline', 'Michelle Pfeiffer', 'Stanley Tucci']",43
17,17,3020,A Mile in His Shoes,A Mile in His Shoes,"['Drama', 'Familia']",['William Dear'],[],"['Luke Schroder', 'George Canyon', 'Dean Cain', 'Chilton Crane', 'Jarod Joseph']",20
18,18,3106,A Novel Romance,A Novel Romance,"['Romance', 'Comedia', 'Drama']",['Allie Dvorin'],[],"['Shannon Elizabeth', 'Steve Guttenberg', 'Matthew Del Negro', 'Milena Govich', 'Natalya Rudakova']",31
19,19,3213,Una habitación con vistas,A Room with a View,"['Película de TV', 'Drama', 'Romance']",['Nicholas Renton'],[],"['Elaine Cassidy', 'Laurence Fox', 'Rafe Spall', 'Sophie Thompson', 'Mark Williams']",38
20,20,3242,Camino hacia la gloria,A Shot at Glory,['Drama'],['Michael Corrente'],[],"['Robert Duvall', 'Ally McCoist', 'Michael Keaton', 'Kirsty Mitchell', 'Morag Hood']",9
21,21,3266,El sonido del trueno,A Sound of Thunder,"['Suspense', 'Ciencia ficción', 'Aventura', 'Acción']",['Peter Hyams'],"['dying and death', 'time travel', 'romance', 'dinosaur']","['Heike Makatsch', 'Armin Rohde', 'David Oyelowo', 'Wilfried Hochholdinger', 'Edward Burns']",53
22,22,3312,Tiempo de Matar,A Time to Kill,"['Crimen', 'Drama', 'Suspense']",['Joel Schumacher'],"['ku klux klan', 'rape', 'mississippi', 'jurors', 'blackmail', 'attempted murder', 'forgiveness', 'court', 'shooting', 'murder', 'suspense', 'lawyer', 'trial', 'courtroom', 'racial tension', 'kkk', 'racial issues', 'courtroom drama']","['Matthew McConaughey', 'Sandra Bullock', 'Samuel L. Jackson', 'Kevin Spacey', 'Oliver Platt']",31
23,23,3417,Un paseo para recordar,A Walk to Remember,"['Drama', 'Romance']",['Adam Shankman'],"['based on novel or book', 'theatre group', 'north carolina', 'theatre milieu', 'high school', 'cancer', 'coming of age', 'tragic love', 'teenager', 'star crossed lovers']","['Mandy Moore', 'Shane West', 'Peter Coyote', 'Daryl Hannah', 'Lauren German']",20
24,24,3461,Aashiqui 2,Aashiqui 2,"['Drama', 'Romance']",['Mohit Suri'],"['artist', 'musical', 'tragic love']","['Aditya Roy Kapoor', 'Shraddha Kapoor', 'Shaad Randhawa', 'Mahesh Thakur', 'Salil Acharya']",20
26,26,3534,Un niño grande,About a Boy,"['Drama', 'Comedia', 'Romance']","['Chris Weitz', 'Paul Weitz']","['london england', 'rock and roll', 'single parent', 'based on novel or book', 'rap music', 'bachelor', 'becoming an adult', 'friendship', 'single']","['Hugh Grant', 'Nicholas Hoult', 'Toni Collette', 'Rachel Weisz', 'Sharon Small']",31
27,27,3815,Admitido,Accepted,['Comedia'],['Steve Pink'],"['straitjacket ', 'hot dog costume', 'electro shock', 'fake school', 'croquet', 'sprinkler system']","['Justin Long', 'Jonah Hill', 'Blake Lively', 'Adam Herschman', 'Columbus Short']",11
28,28,3916,Across the Hall,Across the Hall,"['Suspense', 'Misterio', 'Romance']",['Alex Merkin'],"['hotel', 'neo-noir']","['Mike Vogel', 'Brittany Murphy', 'Danny Pino', 'Brad Greenquist', 'Arie Verveen']",35
29,29,3919,Across the Universe,Across the Universe,"['Aventura', 'Drama', 'Música', 'Romance']",['Julie Taymor'],"['riot', 'protest', 'musical', 'music', 'cultural difference', 'university', 'fantasy sequence', 'anti war', 'police arrest', 'march', 'woman director', '1960s']","['Evan Rachel Wood', 'Jim Sturgess', 'Joe Anderson', 'Dana Fuchs', 'Martin Luther']",42
30,30,3978,La familia Addams: La tradición continúa,Addams Family Values,"['Comedia', 'Familia', 'Fantasía']",['Barry Sonnenfeld'],"['sibling relationship', 'jealousy', 'baby', 'butler', 'yuppie', 'nanny', 'summer camp', 'guillotine', 'uncle']","['Raúl Juliá', 'Anjelica Huston', 'Christopher Lloyd', 'Christina Ricci', 'Joan Cusack']",34
31,31,4204,Adventureland,Adventureland,['Comedia'],['Greg Mottola'],"['cheating on partner', 'amusement park', 'summer job', 'carny', 'marijuana joint', 'reconciliation', 'ticket booth', 'job seeking', 'leaving home', 'duringcreditsstinger', 'young adult', '1980s']","['Jesse Eisenberg', 'Kristen Stewart', 'Martin Starr', 'Kristen Wiig', 'Bill Hader']",11
34,34,4215,Adventures of Bailey: The Lost Puppy,Adventures of Bailey: The Lost Puppy,['Familia'],['Steve Franke'],[],"['Rick Shew', 'Liz Franke', 'Emily Stuhler', 'Truman Croft', 'Jennifer Hamada']",11
35,35,4267,After Earth,After Earth,"['Ciencia ficción', 'Acción', 'Aventura']",['M. Night Shyamalan'],['dystopia'],"['Jaden Smith', 'Will Smith', 'Sophie Okonedo', 'Zoë Kravitz', 'Glenn Morshower']",41
36,36,4295,Afternoon Delight,Afternoon Delight,"['Comedia', 'Drama']",['Jill Soloway'],['woman director'],"['Kathryn Hahn', 'Juno Temple', 'Josh Radnor', 'Jane Lynch', 'Annie Mumolo']",20
37,37,4299,Vivir entre fantasmas,Aberration,['Terror'],['Douglas Elford-Argent'],[],"['Peter James', 'Cal Thomas', 'Bobbi Jean Basche', 'Austin Kieler']",10
38,38,4505,Aterriza como puedas,Airplane!,['Comedia'],"['Jim Abrahams', 'David Zucker', 'Jerry Zucker']","['chicago', 'alcohol', 'cataclysm', 'guitar', 'medicine', 'taxi driver', 'passenger', 'saxophone', 'stewardess', 'pilot', 'airplane', 'fear of flying', 'air controller', 'landing', 'autopilot', 'kiss', 'spoof', 'los angeles', 'alcohol abuse', 'aftercreditsstinger', 'anarchic comedy']","['Robert Hays', 'Julie Hagerty', 'Kareem Abdul-Jabbar', 'Lloyd Bridges', 'Peter Graves']",11
41,41,4822,Pequeños invasores,Aliens in the Attic,"['Aventura', 'Comedia', 'Familia', 'Fantasía', 'Ciencia ficción']",['John Schultz'],"['alien', 'duringcreditsstinger', 'beforecreditsstinger', 'live action and animation']","['Carter Jenkins', 'Austin Butler', 'Kevin Nealon', 'Robert Hoffman', 'Doris Roberts']",65
42,42,4870,Todos los perros van al cielo,All Dogs Go to Heaven,"['Drama', 'Animación', 'Familia', 'Comedia', 'Fantasía']","['Don Bluth', 'Gary Goldman', 'Dan Kuenster']","['new orleans', 'heaven', 'german shepherd', 'second chance']","['Burt Reynolds', 'Dom DeLuise', 'Judith Barsi', 'Melba Moore', 'Daryl Gilley']",56
43,43,4903,All-Stars,All-Stars,['Comedia'],['Lance Kinsey'],"['sport', 'mockumentary', 'improvisation', 'softball', 'parents', 'little league']","['Richard Kind', 'Seth Morris', 'Lance Kinsey', 'Nicole Sullivan', 'Mike Hagerty']",11
44,44,5001,Casi famosos,Almost Famous,"['Drama', 'Música']",['Cameron Crowe'],"['hotel room', 'san diego', 'drug addiction', 'stewardess', 'overdose', 'groupie', 'music journalist', 'rock', 'heavy metal', 'concert', 'swimming pool', 'based on a true story', 'promiscuity', 'coming of age', 'on the road', 'domineering mother', 'reconciliation', 'semi autobiographical', 'innocence lost', 'bus trip', 'aspiring writer']","['Patrick Fugit', 'Billy Crudup', 'Kate Hudson', 'Frances McDormand', 'Jason Lee']",19
45,45,5057,Altered Minds,The Red Robin,"['Drama', 'Suspense']",['Michael Z. Wechsler'],[],"['Judd Hirsch', ""Ryan O'Nan"", 'C.S. Lee', 'Jaime Ray Newman', 'Caroline Lagerfelt']",21
46,46,5092,Alvin y las ardillas,Alvin and the Chipmunks,"['Comedia', 'Música', 'Familia', 'Fantasía', 'Animación']",['Tim Hill'],"['pop', 'pop star', 'record producer', 'surprise', 'approach', 'forest', 'music', 'concert', 'friendship', 'performance', 'chipmunk', 'anthropomorphism', 'songwriter', 'talking to animals', 'duringcreditsstinger']","['Jason Lee', 'David Cross', 'Cameron Richardson', 'Jane Lynch', 'Justin Long']",57
49,49,5095,Alvin y las ardillas 3,Alvin and the Chipmunks: Chipwrecked,"['Comedia', 'Fantasía', 'Familia', 'Música', 'Animación']",['Mike Mitchell'],"['sequel', 'chipmunk', 'cruise ship', 'overboard']","['Jason Lee', 'David Cross', 'Jenny Slate', 'Andy Buckley', 'Justin Long']",57
50,50,5097,Alvin y las ardillas 2,Alvin and the Chipmunks: The Squeakquel,"['Comedia', 'Familia', 'Animación', 'Fantasía', 'Música']",['Betty Thomas'],"['chipmunk', 'cgi', 'based on tv series', 'aftercreditsstinger', 'duringcreditsstinger', 'woman director']","['Zachary Levi', 'David Cross', 'Jason Lee', 'Justin Long', 'Matthew Gray Gubler']",57
51,51,5099,Always (Para siempre),Always,"['Fantasía', 'Drama', 'Romance']",['Steven Spielberg'],"['firemen', 'pilot', 'airplane', 'ghost', 'guardian angel']","['Richard Dreyfuss', 'Holly Hunter', 'John Goodman', 'Audrey Hepburn', 'Brad Johnson']",32
52,52,5117,Amadeus,Amadeus,"['Drama', 'Historia']",['Miloš Forman'],"['italy', 'austria', 'composer', 'opera', 'talent', 'emperor', 'musician', 'marriage crisis', 'mozart', 'god', 'murder', 'vienna austria', 'envy', '18th century']","['F. Murray Abraham', 'Tom Hulce', 'Elizabeth Berridge', 'Roy Dotrice', 'Simon Callow']",21
53,53,5143,Amal,Amal,['Drama'],['Richie Mehta'],[],"['Rupinder Nagra', 'Seema Biswas', 'Naseeruddin Shah', 'Koel Purie', 'Vik Sahay']",9
54,54,5353,American Beauty,American Beauty,['Drama'],['Sam Mendes'],"['adultery', 'movie business', 'parent child relationship', 'midlife crisis', 'coming out', 'first time', 'camcorder', 'virgin', 'estate agent', 'cheerleader', 'rose', 'satire', 'loneliness', 'dark comedy', 'suburbia', 'coming of age', 'marijuana', 'exercise', 'extramarital affair', 'quitting a job', 'bittersweet', 'retired army man', 'affair', 'closeted homosexual']","['Kevin Spacey', 'Annette Bening', 'Thora Birch', 'Wes Bentley', 'Mena Suvari']",9
55,55,5358,American Cowslip,American Cowslip,['Comedia'],['Mark David'],[],"['Ronnie Gene Blevins', 'Cloris Leachman', 'Val Kilmer', 'Peter Falk', 'Rip Torn']",11
56,56,5372,American Gangster,American Gangster,"['Drama', 'Crimen']",['Ridley Scott'],"['underdog', 'black people', 'drug traffic', 'gangster', 'drug smuggle', 'society', 'ambition', 'rise and fall', 'cop', 'drug dealing', 'police corruption', 'police detective', 'family', 'law enforcement', 'aftercreditsstinger', 'dishonesty', 'criminal heroes']","['Denzel Washington', 'Russell Crowe', 'Chiwetel Ejiofor', 'Josh Brolin', 'Lymari Nadal']",19
57,57,5387,La gran estafa americana,American Hustle,"['Drama', 'Crimen']",['David O. Russell'],"['new jersey', '1970s', 'fbi', 'mayor', 'con artist', 'scam', 'mobster']","['Christian Bale', 'Amy Adams', 'Bradley Cooper', 'Jennifer Lawrence', 'Jeremy Renner']",19
58,58,5416,American Pie 2,American Pie 2,"['Comedia', 'Romance']",['J.B. Rogers'],"['sex', 'party', 'summer', 'beach house', 'group of friends', 'gross out comedy', 'tantra', 'mistaken for a special education student', 'superglue', 'sex comedy']","['Jason Biggs', 'Thomas Ian Nicholas', 'Chris Klein', 'Seann William Scott', 'Eddie Kaye Thomas']",22
63,63,5426,American Pie: El reencuentro,American Reunion,['Comedia'],"['Jon Hurwitz', 'Hayden Schlossberg']","['wife husband relationship', 'sequel', 'family reunion', 'masturbation', 'scat', 'high school reunion', 'quitting a job', 'milf', 'duringcreditsstinger']","['Jason Biggs', 'Alyson Hannigan', 'Seann William Scott', 'Chris Klein', 'Thomas Ian Nicholas']",11
64,64,5439,American Virgin,American Virgin,['Comedia'],['Clare Kilner'],['woman director'],"['Rob Schneider', 'Chase Ryan Jeffery', 'Brianne Davis', 'Elan Moss-Bachrach', 'Ashley Schneider']",11
65,65,5441,American Pie ¡Menuda boda!,American Wedding,"['Comedia', 'Romance']",['Jesse Dylan'],"['sibling relationship', 'handcuffs', 'spanner', 'blow job', 'stag night', 'wedding']","['Jason Biggs', 'Alyson Hannigan', 'Seann William Scott', 'Eddie Kaye Thomas', 'Thomas Ian Nicholas']",22
66,66,5448,Americano,Americano,['Drama'],['Mathieu Demy'],"['mexico', 'pole dancer', 'inheritance', 'estate']","['Salma Hayek', 'Mathieu Demy', 'Geraldine Chaplin', 'Chiara Mastroianni', 'Carlos Bardem']",9
67,67,5489,Amigo Undead,Amigo Undead,"['Terror', 'Comedia']",['Ryan Nagata'],"['supernatural', 'zombie', 'desert']","['Steve Agee', 'Randall Park', 'Ed Galvez', 'David Clennon', 'Josh Fadem']",21
68,68,5664,An American Carol,An American Carol,"['Comedia', 'Fantasía']",['David Zucker'],"['terrorist', 'parody', 'documentary filmmaking']","['Kevin Farley', 'Kelsey Grammer', 'Leslie Nielsen', 'Trace Adkins', 'Robert Davi']",23
69,69,5973,El reportero: La leyenda de Ron Burgundy,Anchorman: The Legend of Ron Burgundy,['Comedia'],['Adam McKay'],"['journalism', 'sexism', 'ladder', 'panda', 'tv show in film', 'mustache', 'misogynist', 'newsroom', 'teleprompter', 'gang warfare', 'aftercreditsstinger', 'duringcreditsstinger', 'news spoof']","['Will Ferrell', 'Christina Applegate', 'Paul Rudd', 'David Koechner', 'Steve Carell']",11
70,70,6063,Un perro divino,Angel Dog,"['Drama', 'Familia']",['Robin Nations'],[],"['Richard Dillard', 'Jon Michael Davis', 'Farah White', 'Mona Lee Fultz']",20
71,71,6114,Ángeles y demonios,Angels & Demons,"['Suspense', 'Misterio']",['Ron Howard'],"['rome italy', 'vatican', 'based on novel or book', 'symbolism', 'christian', 'illuminati', 'quantum mechanics', 'prequel', 'anti matter', 'conspiracy', 'investigator', 'catholicism', 'cern']","['Tom Hanks', 'Ewan McGregor', 'Ayelet Zurer', 'Stellan Skarsgård', 'Pierfrancesco Favino']",24
72,72,6218,Anna Karenina,Anna Karenina,"['Drama', 'Romance']",['Joe Wright'],"['based on novel or book', 'st. petersburg russia', 'death', 'high society', 'imperial russia', '19th century']","['Keira Knightley', 'Jude Law', 'Aaron Taylor-Johnson', 'Kelly Macdonald', 'Matthew Macfadyen']",20
73,73,6282,Another Day,Another Day,"['Suspense', 'Película de TV', 'Drama', 'Ciencia ficción']",['Jeffrey Reiner'],[],"['Shannen Doherty', 'Max Martini', 'Julian McMahon', 'Bruce Chadwick', 'David Ferry']",58
74,74,6287,Otro día feliz,Another Happy Day,"['Comedia', 'Drama']",['Sam Levinson'],[],"['Ellen Barkin', 'Ezra Miller', 'Kate Bosworth', 'Demi Moore', 'George Kennedy']",20
75,75,6495,Apolo 13,Apollo 13,"['Drama', 'Historia']",['Ron Howard'],"['moon', 'florida', 'nasa', 'spaceman', 'race against time', 'houston', 'based on a true story', 'space', 'rescue', 'survival', 'disaster', 'explosion', 'astronaut', 'imax', 'saturn v rocket', 'courage', 'hypothermia', 'apollo program', 'cape kennedy', 'lunar mission', 'spacecraft accident']","['Tom Hanks', 'Bill Paxton', 'Kevin Bacon', 'Gary Sinise', 'Ed Harris']",21
76,76,6819,Around the Block,Around the Block,['Drama'],['Sarah Spillane'],['woman director'],"['Christina Ricci', 'Jack Thompson', 'Damian Walshe-Howling', 'Matthew Nable', 'Daniel Henshall']",9
77,77,7002,Tan Genial Como Yo,As Cool as I Am,"['Comedia', 'Drama']",['Max Mayer'],"['dysfunctional family', 'coming of age']","['Sarah Bolger', 'Thomas Mann', 'James Marsden', 'Claire Danes', 'Seth Adkins']",20
78,78,7156,Ashley,Ashley,['Drama'],['Dean Matthew Ronalds'],[],"['Michael Madsen', 'Jennifer Taylor', 'Lauren C. Mayhew', 'Alex Arleo', 'Nicole Fox']",9
79,79,7245,Ass Backwards,Ass Backwards,"['Aventura', 'Comedia']",['Chris Nelson'],[],"['June Diane Raphael', 'Casey Wilson', ""Vincent D'Onofrio"", 'Alicia Silverstone', 'Jon Cryer']",23
80,80,7255,La conspiración,Assassination of a High School President,"['Comedia', 'Crimen', 'Misterio', 'Suspense']",['Brett Simon'],['independent film'],"['Mischa Barton', 'Reece Thompson', 'Bruce Willis', 'Michael Rapaport', 'Kathryn Morris']",45
81,81,7312,Asunder,Asunder,"['Drama', 'Suspense', 'Misterio', 'Romance']",['Tim Reid'],['obsession'],"['Blair Underwood', 'Debbi Morgan', 'Michael Beach', 'Marva Hicks']",44
82,82,7320,Asylum,Asylum,['Terror'],"['Todor Chapkanov', 'Chris Mancini']","['asylum', 'hostage negotiator']","['Stephen Rea', 'Bruce Payne', 'Dean Haglund', 'Michael Schmidt', 'Caroline Ford']",10
83,83,7349,¡Átame!,¡Átame!,"['Comedia', 'Crimen', 'Drama', 'Romance']",['Pedro Almodóvar'],"['prison', 'ex-detainee', 'porn actor', 'inferiority complex']","['Victoria Abril', 'Antonio Banderas', 'Loles León', 'Julieta Serrano', 'María Barranco']",41
84,84,7446,Expiación,Atonement,"['Drama', 'Romance']",['Joe Wright'],"['sibling relationship', 'nurse', 'loss of loved one', 'based on novel or book', 'flirt', 'new love', 'wind', 'world war ii', 'lie', 'book', 'letter', 'twist', 'mistake', 'innocence', 'author', 'redemption', 'summer', 'dunkirk', 'london blitz', 'sepsis']","['Keira Knightley', 'James McAvoy', 'Romola Garai', 'Saoirse Ronan', 'Brenda Blethyn']",20
86,86,7569,August Rush: El triunfo de un sueño,August Rush,"['Familia', 'Drama', 'Música']",['Kirsten Sheridan'],"['loss of loved one', 'love at first sight', 'guitar', ""love of one's life"", 'lie', 'forbidden love', 'music lover', 'music', 'motherly love', 'orphanage', 'children', 'woman director']","['Freddie Highmore', 'Keri Russell', 'Jonathan Rhys Meyers', 'Terrence Howard', 'Robin Williams']",30
87,87,7884,Babe El Cerdito Valiente,Babe,"['Fantasía', 'Drama', 'Comedia', 'Familia']",['Chris Noonan'],"['alarm clock', 'cat', 'duck', 'sheep', 'pig', 'farm', 'affection', 'piglet', 'heroism', 'anthropomorphism', ""based on children's book"", 'dog', 'separation', 'german shepherd', 'farmer', 'grandson', 'sheepdog', 'talking pig']","['Christine Cavanaugh', 'Miriam Margolyes', 'Danny Mann', 'Hugo Weaving', 'Miriam Flynn']",43
88,88,7988,Regreso al futuro,Back to the Future,"['Aventura', 'Comedia', 'Ciencia ficción', 'Familia']",['Robert Zemeckis'],"['clock tower', 'car race', 'terrorist', 'delorean', 'lightning', 'guitar', 'plutonium', 'sports car', 'inventor', 'journey in the past', 'invention', 'time travel', 'race against time', 'partner', 'misfit', 'mad scientist', 'fish out of water', 'teenage love', 'destiny', 'hidden identity', 'odd couple', 'escapade', 'disorder', 'chases and races', 'love and romance', 'teenage life', 'misfit partners', 'changing the past or future', 'getting home']","['Michael J. Fox', 'Christopher Lloyd', 'Lea Thompson', 'Crispin Glover', 'Thomas F. Wilson']",53
89,89,7989,Regreso al futuro II,Back to the Future Part II,"['Aventura', 'Comedia', 'Familia', 'Ciencia ficción']",['Robert Zemeckis'],"['skateboarding', 'flying car', 'car race', 'delorean', 'lightning', 'almanac', 'inventor', 'time travel', 'sequel', 'diner', 'alternate history', 'teenager', 'electric guitar', 'walking cane', 'high school dance', 'hoverboard', 'video phone']","['Michael J. Fox', 'Christopher Lloyd', 'Lea Thompson', 'Elisabeth Shue', 'James Tolkan']",53
90,90,8009,Backwoods,Backwoods,"['Terror', 'Suspense', 'Película de TV']",['Marty Weiss'],"['suicide', 'fbi', 'camping', 'redneck', 'torture', 'paintball\xa0', 'bound and gagged', 'attempted rape', 'bow and arrow', 'religious cult', 'missing persons case', 'underground complex', 'drug manufacturing']","['Ryan Merriman', 'Haylie Duff', 'Mark Rolston', 'Danny Nucci', 'Troy Winbush']",40
91,91,8025,Dos policías rebeldes II,Bad Boys II,"['Aventura', 'Acción', 'Comedia', 'Suspense', 'Crimen']",['Michael Bay'],"['miami', 'ku klux klan', 'cuba', 'undercover', 'mexican standoff', 'ecstasy', 'gangster', 'guantánamo', 'slaughter', 'shootout', 'gunfight', 'bromance', 'violence', 'foot chase', 'interrogation', 'car chase', 'drug lord', 'exploding house', 'narcotics cop', 'illegal drugs', 'dea agent', 'buddy cop', 'criminal underworld', 'action hero', 'haitian gang', 'minefield']","['Martin Lawrence', 'Will Smith', 'Jordi Mollà', 'Gabrielle Union', 'Peter Stormare']",55
97,97,8529,Battleship,Battleship,"['Suspense', 'Acción', 'Aventura', 'Ciencia ficción']",['Peter Berg'],"['fight', 'u.s. navy', 'mind reading', 'hong kong', 'soccer', 'scientist', 'fictional war', 'naval', 'armada', 'battleship', 'naval combat', 'jds myoko', 'lost communication', 'taser', 'buoy', 'communications expert', 'joint chiefs of staff', 'crash landing', 'jet fighter pilot', 'navy lieutenant', 'permission to marry', 'uss john paul jones', 'based on game', 'aftercreditsstinger', 'mighty mo', 'uss missouri']","['Taylor Kitsch', 'Alexander Skarsgård', 'Rihanna', 'Brooklyn Decker', 'Tadanobu Asano']",53
98,98,8589,Beat the World,Beat the World,"['Música', 'Drama']",['Robert Adetuyi'],['sporting event'],"['Tyrone Brown', 'Mishael Morgan', 'Nikki Grant', 'Chase Armitage', 'Ray Johnson']",19
99,99,8623,Beavis y Butt-Head recorren America,Beavis and Butt-Head Do America,"['Animación', 'Comedia']",['Mike Judge'],"['washington d.c.', 'casino', 'hotel', 'sun', 'television', 'sperm', 'based on tv series', 'las vegas', 'swat team', 'adult animation', 'road movie']","['Mike Judge', 'Bruce Willis', 'Demi Moore', 'Robert Stack', 'Richard Linklater']",24
106,106,8823,Belle du Seigneur,Belle du Seigneur,"['Drama', 'Romance']",['Glenio Bonder'],"['love triangle', 'infidelity', 'cheating wife']","['Jonathan Rhys Meyers', 'Natalia Vodianova', 'Ed Stoppard', 'Marianne Faithfull', 'Maria Bonnevie']",20
107,107,8905,Bending All The Rules,Bending All The Rules,"['Comedia', 'Romance']","['Morgan Klein', 'Peter Knight']",[],"['Bradley Cooper', 'Colleen Porch', 'David Gail', 'Shauna Vatovec', 'James Martin Kelly']",22
114,114,9121,Beyond JFK: The Question of Conspiracy,Beyond JFK: The Question of Conspiracy,['Documental'],"['Barbara Kopple', 'Danny Schechter']","['assassination', 'john f. kennedy', 'kennedy assassination', 'woman director']","['Ed Asner', 'Kevin Costner', 'Walter Cronkite', 'Tommy Lee Jones', 'Numa V. Bertel Jr.']",14
115,115,9152,Beyond the Trophy,Beyond the Trophy,"['Acción', 'Crimen']",['Daniel J. Gillin'],[],"['Eric Roberts', 'Michael Madsen', 'Robert Miano']",20
116,116,9217,Big Ass Spider!,Big Ass Spider!,['Ciencia ficción'],[],"['giant spider', 'martial law', 'los angeles', 'exterminator', 'creature feature']",[],19
122,122,9259,Esta abuela es mi padre,"Big Mommas: Like Father, Like Son","['Crimen', 'Comedia', 'Acción']",['John Whitesell'],"['undercover', 'fbi', 'sequel', 'disguise', 'impersonation', 'duringcreditsstinger']","['Martin Lawrence', 'Brandon T. Jackson', 'Portia Doubleday', 'Mari Morrow', 'Faizon Love']",31
123,123,9313,La banda nos visita,ביקור התזמורת,"['Comedia', 'Drama']",['Eran Kolirin'],"['ladykiller', 'empowerment', 'strong woman', 'orchestra', 'music lover', 'police band', 'independent film']","['Sasson Gabai', 'Ronit Elkabetz', 'Khalifa Natour', 'Saleh Bakri', 'Shlomi Avraham']",20
124,124,9353,Billy Madison,Billy Madison,['Comedia'],['Tamra Davis'],['woman director'],"['Adam Sandler', 'Darren McGavin', 'Bridgette Wilson', 'Bradley Whitford', 'Josh Mostel']",11
131,131,10055,Bonhoeffer: Agent of Grace,Bonhoeffer: Agent of Grace,['Drama'],['Eric Till'],"['world war ii', 'dietrich bonhoeffer']","['Ulrich Tukur', 'Johanna Klante', 'Tatjana Blacher', 'Ulrich Noethen', 'Susanne Lothar']",9
132,132,10093,Book of Love,Book of Love,['Drama'],['Alan Brown'],"['adultery', 'marriage']","['Simon Baker', ""Frances O'Connor"", 'Gregory Smith', 'Bryce Dallas Howard', 'Joanna Adler']",9
